RECEITA,Ingredients,URL SITE,YOUTUBE
Meat Pie,"500g de carne picada, 2 cebolas, 2 dentes de alho, Azeite, 1 folha de louro, 1 pimento verde, Sal q.b, Caldo de carne q.b, 1 c. e meia e sopa de concentrado de tomate, Pimenta preta moída q.b, 1 c. de chá de pimentão doce, 1 ramo de tomilho, 1 c. de chá de molho inglês, 25ml de vinho branco, Massa folhada q.b, 1 ovo, Molho de carne, Puré de Ervilhas:, ½ cebola picada, 400g de ervilhas, Azeite q.b, 1 ramo de hortelã, Caldo de legumes q.b, 2 c. de sopa e manteiga, Molho inglês:, 1 c. de chá de pimentão doce, 1 c. de chá de pimenta cayenna, 1 pimento verde picado, 2 ramos de tomilho",https://www.24kitchen.pt/receita/meat-pie,https://youtu.be/sdEAYl3LCnE
Garoupa com Legumes,"½ courgette, Cenouras babys q.b, 1 cebola roxa, Azeite q.b, Sal q.b, 3 filetes de garoupa, Sal q.b, Pimenta preta q.b, Azeite q.b, 1 ramo de manjericão, 1 ramo de tomilho fresco, Molho holandês:, 3 gemas, 1 ovo, 1 c. de sopa de água, 200g de manteiga clarificada, 1 c. de chá de Mostarda Dijon, Sal q.b, 1 c. de chá de sumo de limão, Pimenta q.b",https://www.24kitchen.pt/receita/garoupa-com-legumes,https://youtu.be/J5qbNPymhYI
Schnitzel,"Salada de Batata:, 2 batatas-doces roxas assadas, 1/2 cebola laminada, 1 c. de chá de mostarda antiga, 1 c. de sopa de vinagre de vinho branco, Sal q.b, Pimenta q.b, Cebolinho picado q.b, ½ c. de sopa e meia de creme fraish, Schnitzel:, 2 lombos de porco, 100g de pão ralado, 4 ovos, 100g de farinha de trigo, 2 c. de sopa de manteiga, Óleo q.b, Sal q.b, Pimenta q.b",https://www.24kitchen.pt/receita/schnitzel,https://youtu.be/wP2txQbfhvc
Sauerbraten,"500kg de alcatra, 375ml de vinho tinto, 4 c. de sopa de vinagre de vinho tinto, 2 cenouras, 1 cebola, 3 dentes de alho, Sal grosso q.b, Pimenta q.b, Açúcar q.b, 1 ramo de alecrim, 1 ramo de tomilho, 1 folha de louro, Azeite q.b, 1l de caldo de carne, Couve Roxa Salteada., 260g de couve roxa, 1 dente de alho, 3 cravinhos, 1 pau de canela, Vinho do porto q.b, 1 folha de louro, Sal q.b, Pimenta q.b",https://www.24kitchen.pt/receita/sauerbraten,https://youtu.be/W8QnCndorQM
Bolo Bundt,"300g de manteiga c/ sal, 200g de queijo creme, 450g de açúcar, 6 ovos, 380g de farinha c/ fermento, 1 c. de sopa de açúcar baunilhado, 1 c. de sopa de essência de baunilha, 2 c. de sopa de vinho do porto branco, Sal q.b, Açúcar em pó q.b, Calda de limão e baunilha:, 200ml de água, 100g de açúcar, 1 pau de canela, Raspa de 1 limão, 1 vagem de baunilha, 50ml de vinho do Porto",https://www.24kitchen.pt/receita/bolo-bundt,https://youtu.be/iH80pp8NpI8
Pizokel,"1 alho francês, ½ cebola, Tiras de bacon q.b, 2 c. de sopa de manteiga, Couve q.b, Espinafres q.b, 30g de carne seca picada, Sal q.b, Pimenta q.b, Pizokel:, 200g de farinha de trigo sarraceno, 60ml de leite, 2 ovos, Sal q.b, Pimenta q.b",https://www.24kitchen.pt/receita/pizokel,https://youtu.be/GBP5lyVrCoc
Rösti com Vitela,"Azeite q.b, 340g de lombo de vitela, 2 c. de sopa de manteiga clarificada, ½ chalota, 3 cogumelos paris, 1 c. de chá de farinha t55, 25ml de vinho branco, 50ml de caldo de carne, 1 c. de chá de sumo de limão, 2 c. de sopa de natas, Sal q.b, Pimenta preta q.b, 1 ramo de salsa, Batata-Rosti:, 2 batatas, Sal q.b, Pimenta preta q.b, 3 c. de sopa de manteiga clarificada",https://www.24kitchen.pt/receita/rosti-com-vitela,https://youtu.be/q34DfecO0k0
Nusstorte,"Farinha q.b, Óleo q.b, 1 gema, Açúcar em pó q.b, Gelado q.b, Massa:, 250g de farinha, 250g de manteiga, 500g de açúcar, Raspa de 1 limão, 1 gema, Recheio:, 500g de açúcar, 500g de nozes, 500g de natas, 2 c. de sopa de mel",https://www.24kitchen.pt/receita/nusstorte,https://youtu.be/64RxdqZMl28
Pyttipanna,"2 batatas, 150g de aparas de novilho, 1 salsicha de porco, 150g de tiras de bacon, 1 cenoura grande, 150g de cogumelos frescos, ½ cebola, 30g de cogumelos shitake hidratados, Azeite q.b, 1 c. de sopa e meia de manteiga, 1 ramo de tomilho, 1 ovo, Sal q.b, Pimenta preta q.b, Pickle de beterraba",https://www.24kitchen.pt/receita/pyttipanna,https://youtu.be/itFUYH4tmB0
Almôndegas,"Puré de batata q.b, Cebolinho picado, Almondegas:, ½ cebola picada, 2 dentes de alho, 500g de carne de vaca picada, 500g de carne de porco picada, 3 c. de sopa de leite de soja, 1 ovo, Sal q.b, 2 c. de sopa de pão ralado, Azeite q.b, Molho:, ½ cebola picada, 40g de manteiga, 2 c. de sopa de farinha, 30ml de caldo de carne, 1 folha de louro, 1 c. de chá de mostarda Dijon, Caldo de legumes q.b, Sal q.b, Pimenta q.b, 50ml de natas, Feijão:, 100g de feijão verde, Azeite q.b, 2 dentes de alho",https://www.24kitchen.pt/receita/almondegas,https://youtu.be/Vr9aoaRzmyM
Rolos de Canela,"Massa:, 85g de manteiga amolecida, 3 c. de sopa de açúcar, 235ml de leite morno, 6g de fermento de padeiro seco, 440g de farinha de trigo, Cardamomo em pó q.b, Sal q.b, Açúcar q.b, 1 gema, Recheio:, 120g de manteiga, 2 c. de chá de canela em pó, 1 c. de chá de cardamomo em pó, 3 c. de sopa de açúcar, Glacê:, 50g de açúcar em pó, Sumo de laranja q.b",https://www.24kitchen.pt/receita/rolos-de-canela-1,https://youtu.be/xbz8GH4Dsa8
Hortobágyi,"1 ramo de Salsa, Nata azeda q.b, Estufado:, 400g de carne de novilho picada, 1 tomate fresco, 1 pimento vermelho, Azeite q.b, 1 cebola, Sal q.b, 2 dentes de alho, 1 c. de chá de paprika fumada, ½ c. de chá de paprika picante, 1 c. de sopa de concentrado de tomate, 1 ramo de tomilho, 1L de caldo de carne, Crepes:, 250g de farinha, 200ml de leite, 1 ovo, 50ml de água com gás, ½ c. de chá de paprika picante, 2 c. de sopa de nata azeda, Sal, Molho:, Molho da carne, 1 c. e meia de sopa e meia de nata azeda, 1/2 c. de sopa de farinha",https://www.24kitchen.pt/receita/hortobagyi,https://youtu.be/XgF8uB3hcdk
Goulash,"1kg de carne de novilho, 2 cebolas, 3 dentes de alho, 2 c. de chá de paprika, 1 ramo de tomilho, 1 folha de louro, 1 c. e meia de sopa de farinha, 1 c. de sopa de concentrado de tomate, 1L de caldo de carne, 1 tomate fresco, Sal q.b, 1 fatia de pão alentejano, Azeite q.b",https://www.24kitchen.pt/receita/goulash,https://youtu.be/zuzzBggcV-w
Somlói Galuska,"100g de sultanas, Vinho do porto q.b, Açúcar em pó, Nozes q.b, Sponge Cake:, 6 ovos, 6 c. de sopa de açúcar em pó, 100g de nozes, 1 c. de chá de fermento, 1 c. de sopa de cacau em pó, 100g de farinha, Creme de Baunilha:, 350ml de leite, 1 vagem de baunilha, 2 gemas, 4 c. de sopa de açúcar e pó, 1 c. de chá de amido de milho, Creme de Chocolate:, 200g de chocolate, 3 c. de sopa de vinho do porto, Chantilly:, 250g de natas, 4 c. de sopa de açúcar em pó, ½ c. de chá de raspa laranja",https://www.24kitchen.pt/receita/somloi-galuska,https://youtu.be/x0xCJSHR8cM
Poutine,"1 ramo de salsa, 1 cebola, Azeite q.b, Sal q.b, 1 dente de alho, 200g de sobras de carne, Hash Browns:, 1 batata cozida, Sal q.b, Pimenta q.b, Farinha q.b, Panko q.b, 1 ovo batido, Óleo q.b, Molho-holandês:, 3 gemas, 150g de manteiga clarificada, Sumo de ½ limão, 1 c. de chá de mostarda Dijon, Sal q.b, Pimenta q.b",https://www.24kitchen.pt/receita/poutine-1,https://youtu.be/ds83SxMVT6o
Salmão com Maple Syrup,"450g de filete de salmão, Marinada:, ½ c. de chá de cominhos em pó, 2 c. de sopa de xarope de ácer, Pimenta preta q.b, 1 malagueta verde, 1 c. de chá de gengibre ralado, 2 c. de sopa de azeite, Sumo de ½ limão, Sal q.b, Cuscuz de Couve-Flor:, 100g de couve-flor, 1 chalota, 1 curgete, Azeite q.b, 1 limão, Sal q.b, Pimenta q.b, Cebolinho q.b",https://www.24kitchen.pt/receita/salmao-com-maple-syrup,https://youtu.be/kc73KkkMI84
Red Velvet com Chocolate,"75g de manteiga, 115g de açúcar, 2 ovos, 2 c. de chá de bicarbonato de sódio, ½ c. de chá de fermento, 10g de cacau em pó, Sal q.b, 115g de farinha, 90g de leitelho, ½ c. de chá de colorante vermelho, Recheio:, 150g de chocolate branco, 75g de manteiga, 300g de queijo creme, ½ c. de chá de essência de baunilha, ½ c. de sopa de mel",https://www.24kitchen.pt/receita/red-velvet-com-chocolate,https://youtu.be/VvVHXFUkZGI
Fish Tea,"1l de caldo de peixe, 1 molho de coentros, 2 batatas, 1 inhame, 1 cebolo, 1 dourada, 1 banana da madeira verde, 1 ramo de salsa, Pesto:, 1 molho de coentros, 2 dentes de alho, 1 malagueta amarela, 2 c. de chá de sumo de limão, 1 c. de sopa de azeite",https://www.24kitchen.pt/receita/fish-tea,https://youtu.be/0XHHtuCr8iE
Jerk Chicken,"2 peitos de frango, Marinada:, 2 c. de chá de jalapanho seco, 1 c. de chá de canela, 3 c. de chá de açúcar mascavado, 1 c. e meia de chá de sal, 1 c. de sopa de talos de coentros, 3 dentes de alho, Pimenta cayenne q.b, ½ c. de chá de pimenta preta, Sal q.b, 3 c. de sopa de azeite, Sumo e raspa de 1 lima, Molho:, 1 molho de coentros frescos, 1 tomate pelado, 1 c. de sopa de sumo de limão, 2 pedaços de jalapenho em conserva, 1 dente de alho, Arroz de feijão:, 1 cebola, 2 dentes de alho, Azeite q.b, ½ chouriço, 1 chávena de arroz carolino, Sal q.b, 2 chávenas e meia de caldo de carne, ½ lata de feijão branco, 30g de espinafres baby",https://www.24kitchen.pt/receita/jerk-chicken,https://youtu.be/OtaN8vzK2zs
Choripan,"Azeite, 2 salsichas frescas, 2 pães, Manteiga de Ervas:, 150g de manteiga, 1 dente de alho, 100g de salsa, Piri-piri q.b, Sal q.b, Chimicurri:, 1 cebola, 1 tomate s/ sementes, 1 talo de aipo, 1 ramo de manjericão, 1 c. de chá de orégãos secos, 1 dente de alho, 3 c. de sopa de azeite, 1 c. de chá de sal q.b, 2 c. de sopa de vinagre de Maçã q.b",https://www.24kitchen.pt/receita/choripan,https://youtu.be/QDsGszTWfyE
Chupin de Pescada,"1 filete de pescada, 1 tomate, 1 cebola, ½ pimento vermelho, ½ pimento amarelo, 2 dentes de alho, 1 c. de sopa de polpa de tomate, 1 ramo de salsa, 1 c. de chá de pimentão doce, 2 batatas pequenas, 50ml de vinho branco, 500ml de caldo de peixe, Sal q.b, Azeite q.b, 1 lata de leite de coco",https://www.24kitchen.pt/receita/chupin-de-pescada,https://youtu.be/aBRsH9eKigI
Tarte Sá Pessoa,"Chocolate preto q.b, Panquecas:, 3 gemas, 3 claras, ½ c. de chá de essência de baunilha, 1 c. de chá de fermento, 5 c. de sopa de farinha de trigo, 100ml de leite, 1 c. de sopa de iogurte grego natural, 2 c. de sopa de açúcar, Sal q.b, Doce de leite q.b, Merengue Italiano:, 100ml de água, 250g de açúcar, 3 claras",https://www.24kitchen.pt/receita/tarte-sa-pessoa,https://youtu.be/Yt68t9X2jLc
Caril de Castanhas,"400g de castanha congelada, 200ml de caldo de legumes, 1 cebola, 2 dentes de alho, 1 c. de sopa de gengibre ralado, 1 c. de chá de caril em pó, ½ c. de chá de Curcuma, ½ c. de chá de pimentão doce, ½ c. de chá de coentros em pó, 3 bagos de cardamomo, 1 malagueta, 1 ramo de Coentros, 250ml de leite de coco, 50g de manga seca, 200g de arroz branco cozido, Azeite q.b, Sal q.b",https://www.24kitchen.pt/receita/caril-de-castanhas,https://youtu.be/xyyWVX-TAEg
Matapa,"250g de camarão, 150g de folhas de couve, 1 tomate pelado e s/ sementes, 1 cebola, 4 dentes de alho, Azeite q.b, ½ malagueta, Sal q.b, Água ou caldo de camarão q.b., ½ lima, Mapata:, 100g de amendoim torrado, 2 c. de sopa de água, 200ml de leite de coco, 120g de espinafres, 1 ramo de coentros",https://www.24kitchen.pt/receita/matapa,https://youtu.be/1m-FpFY4wd8
Bolo de Mandioca,"600g Mandioca ralada, 250g Açúcar, 50g Manteiga, 100ml Leite de coco, 50g Coco ralado, Sal Qb, 100ml Leite, 2 Ovos",https://www.24kitchen.pt/receita/bolo-de-mandioca,https://youtu.be/XsEH2gnBVqE
Lagosta à ComTradição,"1 banana pão, Óleo q.b, Sal q.b, Piri-piri q.b, ¼ de papaia, ¼ de manga, 1 pepino, 1 tomate, 1 cebola, 1 maracujá, 1 maracujá laranja, ½ malagueta, Azeite q.b, 1 lima, 1 lagosta",https://www.24kitchen.pt/receita/lagosta-a-comtradicao,https://youtu.be/ANn7h0LaptY
Calulu à Comtradição,"1 batata-doce, 1 tomate, 1 cebola, 3 dentes de alho, Azeite q.b, Sal q.b, 8 quiabos, Pimenta cayenne q.b, 1 c. de sopa de polpa de tomate, Caldo de peixe q.b, 1 corvina, 1 c. de sopa de amido de milho, 120g de espinafres, 2 c. de sopa de óleo dendê",https://www.24kitchen.pt/receita/calulu-a-comtradicao,https://youtu.be/lrdAYp9WZ4Y
Bolo de Banana e Ginguba,"90g de manteiga amolecida, 240g de açúcar, 4 ovos, 250g de farinha, 2 c. de chá de fermento em pó, 225ml de leite, 2 bananas, Óleo q.b, ¼ de chá de canela, Sal q.b, Amendoins torrados q.b, Leite condensado caramelizado q.b",https://www.24kitchen.pt/receita/bolo-de-banana-e-ginguba,https://youtu.be/766sKP21MDA
Nasi Goreng,"Kecap Manis:, 200ml de molho de soja, 100g de açúcar mascavado, Nasi Goreng:, 1 chalota, 2 dentes de alho, ½ malagueta amarela, ½ malagueta verde, 1 cebolo, 1 peito de frango, 3 camarões, 1 molho de coentros, 3 ovos, Óleo q.b, Sal q.b, Arroz jasmim ou basmati cozido e frio, 100g de broccolini, 1 c. de sopa do kecap manis, Cebola frita q.b",https://www.24kitchen.pt/receita/nasi-goreng-1,https://youtu.be/DvoBQ2kGBRI
Nasi Goreng,"Kecap Manis:, 200ml de molho de soja, 100g de açúcar mascavado, Nasi Goreng:, 1 chalota, 2 dentes de alho, ½ malagueta amarela, ½ malagueta verde, 1 cebolo, 1 peito de frango, 3 camarões, 1 molho de coentros, 3 ovos, Óleo q.b, Sal q.b, Arroz jasmim ou basmati cozido e frio, 100g de broccolini, 1 c. de sopa do kecap manis, Cebola frita q.b",https://www.24kitchen.pt/receita/nasi-goreng,https://youtu.be/uBDJVaIQqlk
Nasi Goreng,"1 cenoura, 150g de chouriço, 1 cebolinha, Azeite q.b, Vinho branco q.b, 200g de brócolos cozidos, 300g de arroz branco cozido, Molho de soja q.b, 1 raiz de gengibre ralado, Sumo de lima q.b, 3 ovos, Sal q.b, Malagueta em pó q.b, Cebola crocante q.b, ½ molho de salsa",https://www.24kitchen.pt/receita/nasi-goreng-1,https://youtu.be/DvoBQ2kGBRI
Nasi Goreng,"1 cenoura, 150g de chouriço, 1 cebolinha, Azeite q.b, Vinho branco q.b, 200g de brócolos cozidos, 300g de arroz branco cozido, Molho de soja q.b, 1 raiz de gengibre ralado, Sumo de lima q.b, 3 ovos, Sal q.b, Malagueta em pó q.b, Cebola crocante q.b, ½ molho de salsa",https://www.24kitchen.pt/receita/nasi-goreng,https://youtu.be/uBDJVaIQqlk
Espetadas de Frango Satay,"2 peitos de frango, ½ malagueta, Coentros q.b, Marinada:, 1 cebola, 3 dentes de alho, 2 c. de chá de talos de coentros, Óleo q.b, 1 c. de chá de coentros em pó, 2 folhas de lima kaffir, Sal q.b, Pimenta preta q.b, Molho:, 1 cebola, 3 dentes de alho, 1 malagueta, 100g de amendoins torrados, Água q.b, 2 c. de sopa de kecap manis, Sal q.b, 2 c. de chá de açúcar",https://www.24kitchen.pt/receita/espetadas-de-frango-satay-1,https://youtu.be/8a7xnU4_LcI
Colenak,"Óleo q.b, 50g de coco ralado, Massa:, 500g de mandioca, 2 gemas, 2 c. de sopa de açúcar, 175g de farinha, 1 c. de chá de fermento, Raspa e sumo de 1 laranja, Sal q.b, 2 claras, Calda:, 50g de açúcar de palma, Água q.b, 1 folha de lima kaffir, Acompanhamento:, ½ manga, 1 maracujá, Hortelã q.b",https://www.24kitchen.pt/receita/colenak,https://youtu.be/Cr_ewhniOfA
Sabich,"1 beringela, Sal q.b, Azeite q.b, 1 pão pita, 4 ovos de codorniz, Pimenta preta q.b, Tomates Cherry q.b, ½ pepino, Salsa q.b, Sumo de limão q.b, Sal q.b, Pickle de pepino q.b, Húmus:, 1 lata de grão, 3 c. de sopa de tahini, 1 dente de alho, 1 c. de sopa de sumo de limão, 3 c. de sopa de azeite, Água quente q.b, Sal q.b, Pimenta cayenne q.b, ½ c. de chá de cominhos",https://www.24kitchen.pt/receita/sabich,https://youtu.be/LCu3Pb5Rh2Y
Costeletas de Borrego com Bulgur,"4 costeletas, 1 ramo de tomilho, Marinada:, Cominhos q.b, Noz-moscada q.b, Pimentão doce q.b, Canela q.b, 4 c. de sopa de azeite, Raspa de limão q.b, Bulgur:, 1 curgete, ½ pimento, 2 dentes de alho, 1 chalota, Azeite q.b, Cebolo q.b, Sal q.b, Pimenta q.b, 100g de bulgur, 1 ramo de salsa, 1 ramo de hortelã, 100ml de caldo de legumes, Molho:, 4 c. de sopa de iogurte, 2 folhas de hortelã, ½ limão, Pimenta cayenna q.b",https://www.24kitchen.pt/receita/costeletas-de-borrego-com-bulgur,https://youtu.be/h7a72kFFdVM
Rugelach,"Farinha q.b, Leite q.b, Açúcar q.b, Canela em pó q.b, Açúcar em pó q.b, Massa:, 250g de farinha, 2 c. e meia de sopa de açúcar, Sal q.b, 210g de manteiga sem sal e fria, 210g de queijo creme, Recheio:, 200g de chocolate, 40g de açúcar demerara, ½ c. de chá de canela",https://www.24kitchen.pt/receita/rugelach,https://youtu.be/DvRzM_ZRGb8
Pajeon,"Cebolo q.b, Óleo q.b, 6 camarões, Molho:, 2 c. de sopa de molho de soja, 1 c. de sopa de vinagre de arroz, 1 c. de chá de malagueta, 1 chalota, 1 c. de chá de açúcar, 1 c. de chá de sementes de sésamo tostado, Tempura:, 4 c. e meia de sopa de farinha, 1 c. e meia de chá de açúcar, 1 c. de chá de pasta de soja, 120ml de água, Sal q.b",https://www.24kitchen.pt/receita/pajeon,https://youtu.be/V9wzVLTWiGE
Tteokbokki,"1 cebola, Cogumelos shitake q.b, Cogumelos marrom q.b, 1 dente de alho, Óleo vegetal q.b, 350g de tteok (massa de arroz coreana), 1 c. de café de óleo de sésamo, Cebolo q.b, Sementes de sésamo q.b, Dashi:, 1 folha de alga kombu, 30g de katsuobushi, Água, Molho:, 1 c. de chá de gochujang, ¼ de c. de chá de malagueta, 1 c. de sopa de açúcar mascavado escuro, 2 c. de sopa de molho de soja, 1 dente de alho",https://www.24kitchen.pt/receita/tteokbokki,https://youtu.be/ar5EVOX_Pj4
Yaksik,"2 c. de sopa de arandos, 2 c. de sopa de passas, 10 castanhas, 2 c. de sopa de pinhões, 4 c. de sopa de mel, Arroz de sushi cozido, 2 c. de sopa de molho de caramelo, Molho:, 2 c. de sopa de açúcar mascavado escuro, 2 c. de sopa de molho de soja, 1 c. de chá de óleo de sésamo, 2 c. de sopa de óleo vegetal, 1 c. de café de canela em pó",https://www.24kitchen.pt/receita/yaksik,https://youtu.be/WBfrBuSNbCM
Ostras Gratinadas,"5 ostras, Espinafres q.b, Molho Monay:, 200ml de leite, 1 c. de sopa de amido de milho, 60g de queijo gruyère, 60g de parmesão, Sal q.b, Pimenta q.b, Molho Kilpatrick:, Bacon q.b, Azeite q.b, 2 c. de sopa de ketchup, 1 c. de sopa de molho inglês, 1 c. de chá de picante",https://www.24kitchen.pt/receita/ostras-gratinadas-1,https://youtu.be/fKyUQiBlXRI
Steak Diane,"1 batata, Sal q.b, 2 bifes da vazia, Pimenta q.b, Azeite q.b, Manteiga q.b, 1 chalota, 2 c. de sopa de brandy, 1 c. de chá de polpa de tomate, Caldo de carne q.b, 1 c. de chá de mostarda, Molho inglês q.b, 2 c. de sopa de natas, Agrião fresco q.b, Cebolo q.b",https://www.24kitchen.pt/receita/steak-diane,https://youtu.be/wcr0NQFAIHU
Lamingtons,"Cocô ralado tostado, Massa:, 2 ovos, 1 clara, 100g de açúcar, 120g de farinha, 1 c. de sopa de amido de milho, 1 c. de chá de fermento, Sal q.b, 90ml de leite, 30g de manteiga, 1 c. de café de essência de baunilha, Molho de Chocolate:, 180g de açúcar em pó, 2 c. de sopa de cacau em pó, 60ml de água a ferver",https://www.24kitchen.pt/receita/lamingtons,https://youtu.be/Mpd1UzuAlmI
Maultaschen,"Farinha q.b, Massa:, 300g de farinha, 2 ovos, 2 c. de sopa de água, Caldo:, 1 cebola, 1 ramo de aipo, ½ alho francês, 1 cenoura, Água fria q.b, 2 folhas de alga kombu, 25g de cogumelos shiitakes secos, Recheio:, 150g de cogumelos ostra, marrom e shimeji, 1 c. de sopa de manteiga, 2 chalotas, 1 dente de alho, 1 alho francês, Sal q.b, Pimenta q.b, 100g de espinafres, 1 c. de sopa de pão ralado, 1 ramo de salsa",https://www.24kitchen.pt/receita/maultaschen,https://youtu.be/C84VRoSoYmI
Rolo de Carne À ComTradição,"2 bifes de vaca batidos, Mostarda Dijon q.b, 1 cebola, Sal q.b, Pimenta q.b, 4 fatias de bacon, Azeite q.b, 1 c. de sopa de manteiga, 1 ramo de alecrim, 1 dente de alho, Batatas assadas q.b, Creme fraîche q.b, Molho:, Vinho branco q.b, 200ml de caldo de carne, 1 c. de sopa de amido de milho, Água q.b",https://www.24kitchen.pt/receita/rolo-de-carne-a-comtradicao,https://youtu.be/o0Fr_bVdHo4
Bolo de Maçã ,"Açúcar em pó q.b, Massa:, 135g de manteiga, 140g de açúcar, 5 gemas, 250g de farinha, 10g de amido de milho, 1 c. de chá de fermento, 3 c. de sopa de leite, 1 c. de sopa de sumo de limão, Sal q.b, 1 maçã, Puré de maçã e canela:, 3 maçãs, 1 c. de chá de azeite, 1 c. de sopa de açúcar, ½ c. de chá de canela, 1 c. de chá de sumo de limão, Sal q.b",https://www.24kitchen.pt/receita/bolo-de-maca-3,https://youtu.be/yRln6vaqPaY
Hallacas,"1 coxa e perna de frango, 1 lombo de porco, 1 peito de vitela, Azeite q.b, Sal q.b, Pimenta q.b, 1 cebola, 2 dentes de alho, 1 pimento verde, 2 tomates maduros, 1 c. de chá de cominhos em pó, 2 c. de sopa de vinho branco, 1 ramo de tomilho, 1 ramo de alecrim, 1 mão cheia de passas, 2 c. de sopa de alcaparras, Caldo de carne q.b, 1 ramo de salsa, Polenta:, 2 chalotas, 2 dentes de alho, Azeite q.b, 1 c. de sopa de manteiga, 200g de polenta, Sal q.b, 1L de caldo de carne",https://www.24kitchen.pt/receita/hallacas,https://youtu.be/87HoEnm85AU
